room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price
Entire home/apt,12,15,0,0,4,1,47
Entire home/apt,12,6,16,3.5,2,0,54
Entire home/apt,12,20,179,4.5,4,0,60
Entire home/apt,12,15,95,5,2,1,41
Entire home/apt,12,17,14,4.5,4,0,46
Entire home/apt,12,15,0,0,4,1,47
Entire home/apt,12,17,61,5,8,3,60
Entire home/apt,2,11,5,4.5,6,3,60
Entire home/apt,12,9,137,4.5,3,1,44
Entire home/apt,12,12,1,0,4,1,54
Entire home/apt,12,17,59,5,2,0,57
Entire home/apt,12,7,64,4.5,2,1,54
Entire home/apt,12,16,121,5,4,1,60
Entire home/apt,12,6,11,5,4,2,47
Entire home/apt,4,43,7,5,4,1,59
Entire home/apt,12,7,13,5,2,1,46
Entire home/apt,12,6,17,4.5,3,1,53
Entire home/apt,4,43,52,5,2,0,53
Entire home/apt,12,18,28,5,3,1,56
Entire home/apt,12,12,8,4,4,2,48
Entire home/apt,12,15,9,5,2,1,47
Entire home/apt,4,33,5,4,3,0,60
Entire home/apt,12,5,11,5,2,1,60
Entire home/apt,12,8,13,4.5,2,1,48
Entire home/apt,3,49,13,4.5,4,1,60
Entire home/apt,3,14,2,0,2,1,54
Entire home/apt,2,38,11,4.5,4,1,52
Entire home/apt,3,23,2,0,4,1,57
Entire home/apt,3,51,36,5,2,1,57
Entire home/apt,4,43,29,4.5,2,0,60
Entire home/apt,12,18,137,5,2,0,47
Entire home/apt,12,19,104,4.5,4,1,47
Entire home/apt,14,3,0,0,3,1,57
Entire home/apt,2,34,5,5,4,1,60
Entire home/apt,4,43,20,5,4,1,60
Entire home/apt,15,1,194,4.5,6,2,57
Entire home/apt,2,43,6,5,2,0,46
Entire home/apt,2,49,22,4,3,1,57
Entire home/apt,2,11,1,0,4,2,54
Entire home/apt,12,20,158,5,4,1,53
Entire home/apt,12,21,49,4.5,2,1,46
Entire home/apt,12,12,23,5,4,1,47
Entire home/apt,2,48,0,0,4,1,60
Entire home/apt,2,43,146,4.5,6,1,57
Entire home/apt,14,6,111,4.5,5,1,53
Entire home/apt,15,5,33,4.5,6,2,47
Entire home/apt,2,45,3,4.5,2,0,60
Entire home/apt,12,16,10,5,2,1,50
Entire home/apt,2,19,27,5,4,1,54
Entire home/apt,12,19,0,0,4,0,60
Entire home/apt,12,10,66,5,2,1,47
Entire home/apt,2,39,3,5,5,3,60
Entire home/apt,3,36,9,4.5,4,2,60
Entire home/apt,12,18,50,4.5,3,1,55
Entire home/apt,2,41,85,4.5,2,1,52
Entire home/apt,15,2,236,4.5,8,2,54
Entire home/apt,12,10,100,4.5,4,1,54
Entire home/apt,10,85,26,4.5,8,3,54
Entire home/apt,14,1,181,4.5,2,0,54
Entire home/apt,15,2,20,5,2,1,54
Entire home/apt,3,46,2,0,2,0,47
Entire home/apt,12,20,13,5,2,0,54
Entire home/apt,14,7,65,5,5,2,47
Entire home/apt,14,2,68,4.5,4,1,54
Entire home/apt,2,33,11,5,6,2,60
Entire home/apt,12,20,52,4.5,2,1,45
Entire home/apt,12,17,53,5,3,1,50
Entire home/apt,2,44,6,5,4,1,60
Entire home/apt,2,40,235,5,4,0,47
Entire home/apt,12,20,36,4.5,5,1,54
Entire home/apt,4,33,12,5,4,1,47
Entire home/apt,2,38,128,5,7,2,54
Entire home/apt,12,22,18,4.5,2,0,60
Entire home/apt,2,46,29,4.5,5,2,46
Entire home/apt,12,14,35,5,4,2,44
Entire home/apt,2,33,13,5,2,1,47
Entire home/apt,12,18,6,4.5,2,1,47
Entire home/apt,12,16,46,5,3,1,54
Entire home/apt,12,22,90,4.5,4,0,59
Entire home/apt,12,15,53,5,2,0,47
Entire home/apt,2,14,26,5,3,2,45
Entire home/apt,2,31,7,4.5,4,1,60
Entire home/apt,12,19,34,4.5,4,1,59
Entire home/apt,2,32,0,0,4,1,60
Entire home/apt,2,20,9,5,3,1,45
Entire home/apt,2,34,10,5,6,2,54
Entire home/apt,14,2,24,4.5,2,0,47
Entire home/apt,12,21,20,4.5,5,2,60
Entire home/apt,12,22,110,4.5,2,0,56
Entire home/apt,14,6,122,5,2,0,54
Entire home/apt,14,1,47,5,2,1,54
Entire home/apt,12,14,5,4.5,2,0,47
Entire home/apt,2,34,124,5,4,1,57
Entire home/apt,2,44,18,5,4,1,52
Entire home/apt,12,22,5,5,4,1,45
Entire home/apt,14,1,95,5,2,0,50
Entire home/apt,12,14,10,5,4,2,47
Entire home/apt,2,42,34,5,6,1,54
Entire home/apt,4,43,132,4.5,2,0,54
Entire home/apt,14,3,14,4.5,2,0,60
Entire home/apt,2,40,61,5,4,1,46
Entire home/apt,15,2,20,5,2,1,47
Entire home/apt,12,18,0,0,2,1,59
Entire home/apt,12,19,65,4.5,5,1,48
Entire home/apt,2,41,28,5,4,1,50
Entire home/apt,2,21,12,4.5,4,1,43
Entire home/apt,14,2,57,5,4,1,54
Entire home/apt,2,41,82,4.5,7,2,47
Entire home/apt,2,20,25,4.5,2,0,47
Entire home/apt,2,29,38,5,4,1,50
Entire home/apt,12,21,17,4,3,0,60
Entire home/apt,12,19,4,4,2,1,57
Entire home/apt,14,2,124,5,4,1,60
Entire home/apt,2,47,18,5,3,1,53
Entire home/apt,2,43,151,5,5,1,54
Entire home/apt,4,43,5,5,4,1,45
Entire home/apt,2,11,0,0,3,1,53
Entire home/apt,15,4,4,5,2,1,54
Entire home/apt,2,41,187,4.5,3,1,54
Entire home/apt,2,21,1,0,5,1,54
Entire home/apt,2,32,11,5,2,1,60
Entire home/apt,2,44,65,4.5,4,1,53
Entire home/apt,2,20,5,5,3,1,60
Entire home/apt,2,40,9,4.5,6,2,43
Entire home/apt,2,42,15,5,4,1,45
Entire home/apt,2,8,32,5,2,1,54
Entire home/apt,14,1,7,5,3,0,43
Entire home/apt,2,3,237,4.5,3,1,54
Entire home/apt,10,61,21,4.5,4,2,50
Entire home/apt,10,63,19,4.5,4,2,60
Entire home/apt,7,9,0,0,4,1,60
Entire home/apt,4,45,179,5,3,1,60
Entire home/apt,4,30,1,0,4,1,60
Entire home/apt,12,1,2,0,2,0,47
Entire home/apt,10,68,62,4.5,5,2,46
Entire home/apt,7,12,13,5,6,2,55
Entire home/apt,12,20,0,0,2,1,54
Entire home/apt,15,2,77,4.5,2,1,47
Entire home/apt,12,20,16,5,2,0,52
Entire home/apt,4,43,32,4.5,3,0,47
Entire home/apt,15,4,59,4,3,1,52
Entire home/apt,12,11,72,4.5,2,1,54
Entire home/apt,4,30,0,0,4,0,50
Entire home/apt,4,41,13,5,4,1,59
Entire home/apt,2,20,29,4.5,3,0,60
Entire home/apt,4,43,34,4.5,4,1,54
Entire home/apt,15,2,51,4.5,2,0,60
Entire home/apt,14,1,57,5,4,0,55
Entire home/apt,4,40,0,0,2,0,54
Entire home/apt,10,79,35,4.5,2,1,60
Entire home/apt,8,5,36,5,5,0,54
Entire home/apt,12,14,0,0,2,1,60
Entire home/apt,4,41,34,5,3,1,56
Entire home/apt,12,14,23,4.5,4,1,60
Entire home/apt,12,20,72,4.5,4,2,60
Entire home/apt,4,44,7,4.5,2,1,60
Entire home/apt,12,21,12,4.5,4,1,50
Entire home/apt,2,30,27,4.5,4,1,54
Entire home/apt,12,11,22,4,2,1,54
Entire home/apt,2,34,38,4.5,4,1,54
Entire home/apt,15,3,139,4.5,2,1,60
Entire home/apt,12,18,12,4.5,2,0,45
Entire home/apt,12,15,4,5,4,1,61
Entire home/apt,12,22,4,4.5,3,1,60
Entire home/apt,2,29,21,5,4,1,47
Entire home/apt,2,7,26,4.5,4,2,54
Entire home/apt,7,7,74,4.5,2,1,55
Entire home/apt,15,4,13,5,4,1,59
Entire home/apt,15,4,43,5,4,1,47
Entire home/apt,4,32,22,5,4,1,60
Entire home/apt,2,40,19,4.5,4,1,47
Entire home/apt,14,1,25,4.5,3,0,54
Entire home/apt,12,5,6,5,4,1,54
Entire home/apt,4,37,33,5,5,2,54
Entire home/apt,2,44,33,5,4,1,47
Entire home/apt,12,7,6,5,3,1,54
Entire home/apt,13,1,120,5,4,2,54
Entire home/apt,2,13,65,5,3,2,50
Entire home/apt,4,33,13,5,4,1,47
Entire home/apt,7,10,29,5,4,2,54
Entire home/apt,4,33,23,5,3,1,57
Entire home/apt,14,3,59,4.5,5,0,52
Entire home/apt,14,6,119,5,2,0,45
Entire home/apt,4,26,0,0,2,1,54
Entire home/apt,2,7,2,0,4,1,47
Entire home/apt,4,46,41,5,3,1,60
Entire home/apt,12,19,109,4.5,2,1,60
Entire home/apt,15,4,45,3.5,2,1,55
Entire home/apt,12,20,0,0,3,1,54
Entire home/apt,15,2,8,5,4,0,53
Entire home/apt,4,33,9,5,2,1,60
Entire home/apt,8,1,65,5,3,1,59
Entire home/apt,2,8,54,5,4,1,53
Entire home/apt,10,61,22,4.5,5,2,47
Entire home/apt,7,8,25,5,2,0,60
Entire home/apt,14,6,24,5,2,1,46
Entire home/apt,4,43,12,4.5,4,1,57
Entire home/apt,4,13,28,4.5,3,2,60
Entire home/apt,15,2,56,4.5,2,0,60
Entire home/apt,2,42,27,4.5,4,1,52
Entire home/apt,12,9,113,4.5,2,1,44
Entire home/apt,11,40,0,0,4,1,47
Entire home/apt,4,42,27,4.5,4,1,61
Entire home/apt,12,19,106,4.5,2,0,57
Entire home/apt,2,29,51,5,2,0,60
Entire home/apt,4,30,44,4.5,4,1,47
Entire home/apt,15,2,15,4.5,2,0,54
Entire home/apt,12,19,0,0,2,1,57
Entire home/apt,4,39,13,4.5,4,1,60
Entire home/apt,12,6,16,4.5,4,1,47
Entire home/apt,4,40,106,5,4,1,54
Entire home/apt,15,4,95,4.5,2,0,50
Entire home/apt,4,32,29,5,4,1,54
Entire home/apt,12,20,32,4.5,2,1,54
Entire home/apt,14,6,51,4.5,5,0,54
Entire home/apt,14,2,58,5,4,1,47
Entire home/apt,4,30,15,5,5,1,59
Entire home/apt,2,30,29,4.5,3,1,48
Entire home/apt,12,11,0,0,4,1,60
Entire home/apt,4,13,17,5,6,2,47
Entire home/apt,15,2,4,5,2,1,54
Entire home/apt,12,10,0,0,6,1,46
Entire home/apt,4,39,15,5,4,1,54
Entire home/apt,12,19,115,4.5,2,1,55
Entire home/apt,2,39,136,4.5,4,1,59
Entire home/apt,12,17,52,5,4,1,54
Entire home/apt,2,25,122,4.5,5,2,54
Entire home/apt,12,14,8,4.5,4,2,55
Entire home/apt,12,19,195,4.5,3,0,59
Entire home/apt,2,20,40,4.5,2,0,60
Entire home/apt,2,28,9,4.5,9,5,60
Entire home/apt,2,20,59,4.5,4,2,60
Entire home/apt,2,11,36,4.5,4,1,47
Entire home/apt,2,23,76,4.5,5,2,57
Entire home/apt,2,39,88,5,3,0,46
Entire home/apt,12,22,88,5,3,1,54
Entire home/apt,12,17,42,4.5,3,1,47
Entire home/apt,2,17,18,5,4,2,60
Entire home/apt,2,36,72,5,3,0,59
Entire home/apt,12,19,32,5,3,1,54
Entire home/apt,2,20,9,4.5,4,1,45
Entire home/apt,12,21,3,4.5,2,1,47
Entire home/apt,2,40,1,0,2,1,47
Entire home/apt,12,21,90,4.5,4,0,59
Entire home/apt,12,21,70,5,3,1,47
Entire home/apt,2,43,11,4.5,4,2,56
Entire home/apt,2,27,21,5,5,2,46
Entire home/apt,12,21,70,5,4,1,59
Entire home/apt,2,34,192,4.5,3,1,44
Entire home/apt,12,21,117,5,4,1,60
Entire home/apt,2,31,24,4.5,4,1,47
Entire home/apt,12,5,0,0,4,1,46
Entire home/apt,13,3,137,5,4,1,60
Entire home/apt,15,1,26,5,2,1,56
Entire home/apt,4,47,15,5,2,1,59
Entire home/apt,15,4,9,4.5,2,0,54
Entire home/apt,4,30,8,4.5,4,1,47
Entire home/apt,15,1,133,4.5,2,1,60
Entire home/apt,13,2,119,5,4,1,59
Entire home/apt,12,18,36,5,6,2,47
Entire home/apt,12,22,69,4.5,2,0,57
Entire home/apt,12,15,69,5,2,0,53
Entire home/apt,4,44,44,4.5,4,1,46
Entire home/apt,12,13,9,4.5,4,1,54
Entire home/apt,14,1,14,4.5,4,1,59
Entire home/apt,15,1,2,0,4,1,60
Entire home/apt,15,4,324,4.5,3,1,50
Entire home/apt,14,5,32,5,4,1,56
Entire home/apt,4,25,19,5,4,1,54
Entire home/apt,15,2,6,5,2,1,54
Entire home/apt,12,14,45,4.5,2,1,54
Entire home/apt,4,41,95,5,4,1,54
Entire home/apt,2,31,4,5,4,1,47
Entire home/apt,12,9,0,0,2,1,47
Entire home/apt,15,1,308,4.5,4,0,54
Entire home/apt,15,4,393,4.5,3,1,57
Entire home/apt,12,13,53,4.5,2,0,60
Entire home/apt,4,8,78,4.5,4,1,54
Entire home/apt,4,14,2,0,3,2,60
Entire home/apt,12,3,1,0,2,0,47
Entire home/apt,4,43,32,5,7,3,47
Entire home/apt,7,13,2,0,5,1,47
Entire home/apt,4,17,6,4.5,2,1,54
Entire home/apt,13,2,35,5,4,1,60
Entire home/apt,13,2,40,5,4,1,60
Entire home/apt,15,2,0,0,2,1,47
Entire home/apt,12,6,8,4.5,2,0,54
Entire home/apt,4,47,35,4.5,2,1,60
Entire home/apt,4,31,0,0,2,1,59
Entire home/apt,8,3,40,5,4,1,46
Entire home/apt,13,4,5,4.5,4,1,47
Entire home/apt,2,39,9,4.5,2,1,60
Entire home/apt,2,8,51,4.5,2,1,54
Entire home/apt,15,2,0,0,3,1,54
Entire home/apt,12,18,10,4.5,2,0,54
Entire home/apt,12,16,49,5,4,1,54
Entire home/apt,10,86,8,4.5,4,0,53
Entire home/apt,15,2,2,0,2,1,47
Entire home/apt,10,87,25,4.5,4,1,54
Entire home/apt,7,7,57,4.5,4,1,60
Entire home/apt,10,75,4,5,4,0,60
Entire home/apt,14,3,68,4.5,6,1,54
Entire home/apt,14,5,74,4.5,4,0,46
Entire home/apt,4,41,15,5,2,1,54
Entire home/apt,12,20,73,4.5,2,1,53
Entire home/apt,12,19,52,4.5,3,1,54
Entire home/apt,10,35,0,0,4,1,47
Entire home/apt,4,34,0,0,3,1,47
Entire home/apt,4,30,20,5,5,2,54
Entire home/apt,11,61,29,4.5,2,0,48
Entire home/apt,2,25,8,5,3,1,54
Entire home/apt,15,2,12,4.5,4,0,54
Entire home/apt,2,41,3,4.5,3,1,47
Entire home/apt,10,75,1,0,2,0,47
Entire home/apt,4,45,5,5,4,1,60
Entire home/apt,4,31,92,4.5,4,1,60
Entire home/apt,4,10,13,4.5,2,1,54
Entire home/apt,14,5,0,0,2,0,57
Entire home/apt,12,13,42,5,3,0,56
Entire home/apt,7,5,0,0,4,1,47
Entire home/apt,4,25,45,4.5,4,2,54
Entire home/apt,4,29,11,5,4,1,59
Entire home/apt,2,8,29,5,2,1,54
Entire home/apt,15,4,23,5,3,2,54
Entire home/apt,15,2,86,4.5,3,1,59
Entire home/apt,4,32,0,0,3,0,56
Entire home/apt,8,1,36,4.5,4,1,46
Entire home/apt,2,8,55,4.5,3,2,57
Entire home/apt,15,2,2,0,2,1,54
Entire home/apt,10,79,27,4.5,2,1,47
Entire home/apt,12,21,49,5,4,1,57
Entire home/apt,15,1,87,4.5,4,0,54
Entire home/apt,4,35,5,5,2,1,55
Entire home/apt,12,17,4,5,4,1,54
Entire home/apt,4,11,35,4.5,5,1,47
Entire home/apt,4,35,15,4.5,2,1,59
Entire home/apt,14,8,116,4.5,4,0,46
Entire home/apt,4,43,28,4.5,4,2,56
Entire home/apt,14,6,73,4,6,2,47
Entire home/apt,4,43,31,5,3,1,53
Entire home/apt,4,17,24,4.5,2,1,54
Entire home/apt,4,36,5,5,4,1,60
Entire home/apt,6,29,27,5,4,2,57
Entire home/apt,4,16,6,5,2,1,47
Entire home/apt,4,27,0,0,3,1,54
Entire home/apt,12,12,79,4.5,4,1,54
Entire home/apt,4,44,12,4.5,2,1,54
Entire home/apt,12,18,5,5,4,1,54
Entire home/apt,12,18,40,5,2,1,54
Entire home/apt,2,11,0,0,3,1,54
Entire home/apt,12,15,20,5,2,0,53
Entire home/apt,12,15,4,5,2,1,54
Entire home/apt,12,19,46,4.5,4,1,59
Entire home/apt,4,31,0,0,3,1,54
Entire home/apt,2,25,0,0,4,1,54
Entire home/apt,15,1,56,5,3,0,56
Entire home/apt,12,17,1,0,5,2,52
Entire home/apt,2,25,1,0,4,1,54
Entire home/apt,10,87,20,5,3,1,54
Entire home/apt,12,13,6,5,4,0,54
Entire home/apt,12,5,2,0,2,1,54
Entire home/apt,14,3,3,5,3,1,54
Entire home/apt,2,29,0,0,2,1,54
Entire home/apt,4,41,3,4.5,2,0,53
Entire home/apt,12,18,46,5,4,1,54
Entire home/apt,4,37,37,4.5,3,1,41
Entire home/apt,7,2,87,4.5,4,1,36
Entire home/apt,2,11,1,0,3,3,36
Entire home/apt,2,42,5,5,2,1,41
Entire home/apt,4,44,97,5,4,0,41
Entire home/apt,7,13,25,5,2,0,37
Entire home/apt,2,41,47,4.5,5,3,41
Entire home/apt,15,1,162,5,3,1,40
Entire home/apt,15,1,33,4.5,3,0,38
Entire home/apt,4,47,25,5,5,2,35
Entire home/apt,15,1,98,4.5,2,1,41
Entire home/apt,15,1,35,4.5,4,1,41
Entire home/apt,12,12,18,5,3,1,41
Entire home/apt,2,42,4,4,6,2,40
Entire home/apt,12,22,160,5,2,1,36
Entire home/apt,12,16,220,4.5,3,1,31
Entire home/apt,2,8,17,5,2,1,36
Entire home/apt,2,42,96,4.5,4,1,41
Entire home/apt,2,42,31,4.5,2,1,41
Entire home/apt,14,1,69,4.5,2,0,36
Entire home/apt,12,21,29,4.5,4,1,35
Entire home/apt,2,41,113,4.5,2,0,41
Entire home/apt,2,39,44,5,2,1,35
Entire home/apt,12,11,24,5,4,1,36
Entire home/apt,4,42,237,4.5,1,1,30
Entire home/apt,15,1,130,4.5,4,1,30
Entire home/apt,2,34,109,5,2,1,41
Entire home/apt,15,1,77,5,4,1,10
Entire home/apt,2,39,24,4.5,2,0,35
Entire home/apt,2,26,27,4.5,4,1,35
Entire home/apt,11,23,71,4.5,4,2,41
Entire home/apt,11,22,3,5,2,1,24
Entire home/apt,11,26,10,4,2,0,36
Entire home/apt,4,15,9,4.5,3,1,41
Entire home/apt,11,59,3,4.5,5,2,41
Entire home/apt,2,16,12,4.5,3,2,33
Entire home/apt,3,37,13,4,4,2,22
Entire home/apt,4,9,7,5,2,1,41
Entire home/apt,10,78,4,5,1,0,41
Entire home/apt,10,13,5,5,4,1,41
Entire home/apt,4,9,30,4.5,4,2,39
Entire home/apt,12,5,15,5,8,3,35
Entire home/apt,4,27,30,4,6,3,33
Entire home/apt,4,31,10,5,4,1,36
Entire home/apt,10,79,4,5,2,1,36
Entire home/apt,2,3,34,5,2,1,41
Entire home/apt,10,12,2,0,3,1,41
Entire home/apt,4,3,151,4.5,2,0,39
Entire home/apt,2,8,16,4.5,2,1,30
Entire home/apt,4,11,54,4.5,3,1,36
Entire home/apt,2,39,16,4.5,2,1,40
Entire home/apt,10,34,2,0,4,1,33
Entire home/apt,4,7,7,4.5,1,2,31
Entire home/apt,12,14,124,5,3,0,41
Entire home/apt,5,8,61,4.5,3,0,40
Entire home/apt,4,12,6,5,4,1,40
Entire home/apt,2,33,107,4.5,4,1,38
Entire home/apt,10,89,6,4.5,2,1,41
Entire home/apt,2,30,6,4,3,2,30
Entire home/apt,9,7,0,0,4,1,41
Entire home/apt,4,30,27,4.5,2,1,41
Entire home/apt,12,1,13,5,3,1,41
Entire home/apt,4,38,77,4.5,3,1,36
Entire home/apt,10,64,3,4,3,2,41
Entire home/apt,12,16,83,4.5,2,1,33
Entire home/apt,12,15,5,4,2,1,41
Entire home/apt,2,49,3,4,3,1,35
Entire home/apt,4,33,42,4.5,3,1,22
Entire home/apt,12,8,1,0,2,1,41
Entire home/apt,4,33,0,0,2,1,41
Entire home/apt,2,44,0,0,2,1,41
Entire home/apt,4,30,4,4.5,2,1,36
Entire home/apt,12,20,61,4.5,2,1,36
Entire home/apt,10,61,1,0,5,1,41
Entire home/apt,3,51,21,4.5,7,3,40
Entire home/apt,12,8,0,0,2,2,41
Entire home/apt,4,19,5,4,4,1,41
Entire home/apt,12,22,83,4.5,2,0,35
Entire home/apt,10,43,3,4.5,3,1,41
Entire home/apt,1,4,17,4.5,3,2,41
Entire home/apt,6,16,0,0,3,1,39
Entire home/apt,12,19,28,5,3,1,40
Entire home/apt,2,40,109,5,6,2,54
Entire home/apt,2,47,8,5,4,1,56
Entire home/apt,2,33,60,4.5,5,2,57
Entire home/apt,15,1,0,0,3,1,54
Entire home/apt,12,21,72,4.5,2,0,57
Entire home/apt,2,38,92,5,4,1,54
Entire home/apt,12,19,3,5,4,1,59
Entire home/apt,2,44,117,4.5,4,2,54
Entire home/apt,2,17,25,5,4,1,53
Entire home/apt,2,25,0,0,2,1,54
Entire home/apt,2,20,5,5,4,2,52
Entire home/apt,3,53,21,4,5,2,54
Entire home/apt,12,21,2,0,4,1,46
Entire home/apt,14,4,11,5,2,1,47
Entire home/apt,2,45,32,5,3,1,46
Entire home/apt,2,39,17,4.5,5,1,59
Entire home/apt,12,19,23,5,2,1,47
Entire home/apt,2,28,13,5,2,1,52
Entire home/apt,12,22,204,5,2,1,54
Entire home/apt,2,42,87,4.5,7,2,54
Entire home/apt,12,10,7,5,5,1,54
Entire home/apt,12,15,64,5,3,0,57
Entire home/apt,2,47,5,5,4,1,41
Entire home/apt,2,38,2,0,2,1,54
Entire home/apt,4,30,12,4.5,6,2,54
Entire home/apt,11,40,0,0,5,2,60
Entire home/apt,9,5,1,0,2,1,60
Entire home/apt,4,29,20,5,4,2,47
Entire home/apt,4,7,39,4.5,5,2,60
Entire home/apt,4,28,85,4.5,4,1,46
Entire home/apt,4,7,8,4.5,5,3,59
Entire home/apt,4,29,0,0,2,1,59
Entire home/apt,11,58,9,4.5,4,2,60
Entire home/apt,1,19,4,4.5,3,1,54
Entire home/apt,6,7,26,4.5,4,2,60
Entire home/apt,11,32,58,4.5,6,3,61
Entire home/apt,11,16,1,0,2,1,46
Entire home/apt,6,3,41,4.5,4,1,47
Entire home/apt,11,62,2,0,4,2,54
Entire home/apt,6,4,9,4.5,2,1,60
Entire home/apt,4,15,7,4.5,2,1,44
Entire home/apt,4,7,5,4,4,1,61
Entire home/apt,4,6,24,4.5,9,4,47
Entire home/apt,4,7,36,4.5,6,2,60
Entire home/apt,7,1,6,5,2,0,47
Entire home/apt,4,25,74,4.5,3,1,47
Entire home/apt,11,6,0,0,4,2,60
Entire home/apt,4,7,14,3.5,3,1,50
Entire home/apt,4,17,0,0,2,1,60
Entire home/apt,11,4,4,4.5,4,2,47
Entire home/apt,11,37,14,5,6,2,60
Entire home/apt,11,18,7,5,4,2,60
Entire home/apt,4,23,32,5,3,1,43
Entire home/apt,11,59,0,0,3,1,60
Entire home/apt,11,57,50,4.5,4,2,47
Entire home/apt,11,37,29,5,4,1,60
Entire home/apt,11,40,6,4.5,4,0,54
Entire home/apt,4,5,3,5,4,1,54
Entire home/apt,4,6,50,5,10,4,54
Entire home/apt,12,1,0,0,2,1,46
Entire home/apt,10,85,54,4.5,3,1,43
Entire home/apt,10,85,0,0,4,1,60
Entire home/apt,10,59,4,5,3,1,62
Entire home/apt,4,33,1,0,5,2,54
Entire home/apt,10,78,15,5,2,1,47
Entire home/apt,12,4,0,0,2,0,60
Entire home/apt,4,22,5,4,4,3,60
Entire home/apt,10,33,31,4.5,9,4,60
Entire home/apt,4,31,0,0,6,2,47
Entire home/apt,4,19,0,0,5,2,47
Entire home/apt,4,10,12,4.5,3,2,54
Entire home/apt,2,9,0,0,2,1,57
Entire home/apt,4,14,0,0,5,3,60
Entire home/apt,4,22,47,5,2,1,60
Entire home/apt,4,26,9,3.5,4,1,61
Entire home/apt,10,49,4,4.5,4,2,62
Entire home/apt,10,65,7,5,4,3,56
Entire home/apt,12,1,56,5,3,1,47
Entire home/apt,4,17,17,4.5,3,1,60
Entire home/apt,12,1,3,4.5,3,1,53
Entire home/apt,12,1,16,5,4,1,47
Entire home/apt,12,1,27,4.5,4,2,46
Entire home/apt,2,3,8,5,4,2,62
Entire home/apt,4,26,14,4.5,4,0,60
Entire home/apt,4,33,8,4,4,0,60
Entire home/apt,3,16,3,4.5,2,1,60
Entire home/apt,4,16,40,5,6,4,57
Entire home/apt,10,26,0,0,4,1,59
Entire home/apt,4,22,14,5,4,1,54
Entire home/apt,4,32,1,0,4,1,59
Entire home/apt,4,18,17,4.5,4,1,62
Entire home/apt,12,5,0,0,4,2,46
Entire home/apt,10,83,2,0,4,1,56
Entire home/apt,12,5,85,4.5,5,1,54
Entire home/apt,2,9,42,4.5,4,2,62
Entire home/apt,11,12,0,0,4,2,54
Entire home/apt,3,16,0,0,3,1,57
Entire home/apt,10,45,1,0,4,3,60
Entire home/apt,12,5,94,4.5,3,0,45
Entire home/apt,12,5,9,4,2,1,60
Entire home/apt,2,4,8,5,4,2,60
Entire home/apt,4,17,4,4.5,2,1,43
Entire home/apt,4,19,17,4,4,2,54
Entire home/apt,4,18,1,0,3,1,54
Entire home/apt,4,33,46,4.5,2,1,60
Entire home/apt,4,5,13,4.5,2,0,53
Entire home/apt,4,16,24,4,4,2,60
Entire home/apt,12,3,38,4.5,5,2,60
Entire home/apt,10,80,7,4.5,4,1,60
Entire home/apt,12,5,8,4.5,2,0,54
Entire home/apt,10,45,22,5,8,3,60
Entire home/apt,4,32,2,0,4,1,60
Entire home/apt,4,10,6,4.5,2,1,53
Entire home/apt,10,83,77,5,2,1,47
Entire home/apt,3,18,1,0,5,2,54
Entire home/apt,10,7,13,5,4,1,60
Entire home/apt,4,19,2,0,4,1,54
Entire home/apt,4,21,7,5,2,0,46
Entire home/apt,10,61,5,5,3,1,52
Entire home/apt,4,26,20,4.5,4,1,61
Entire home/apt,2,8,1,0,4,1,60
Entire home/apt,12,3,18,5,4,1,45
Entire home/apt,10,18,21,4,4,1,54
Entire home/apt,4,10,3,4.5,4,1,60
Entire home/apt,10,59,71,5,4,1,53
Entire home/apt,12,1,9,5,3,0,60
Entire home/apt,4,14,2,0,4,2,60
Entire home/apt,4,32,49,4.5,4,1,46
Entire home/apt,12,6,2,0,4,1,53
Entire home/apt,4,34,116,4.5,2,1,60
Entire home/apt,4,18,17,5,3,1,60
Entire home/apt,12,5,6,4,3,1,57
Entire home/apt,3,16,0,0,2,0,60
Entire home/apt,4,26,0,0,4,2,50
Entire home/apt,2,7,65,4.5,6,3,60
Entire home/apt,4,9,4,5,6,2,60
Entire home/apt,2,10,19,4.5,6,3,60
Entire home/apt,2,7,5,3.5,4,1,54
Entire home/apt,12,2,118,4.5,6,2,54
Entire home/apt,4,32,17,4.5,4,1,54
Entire home/apt,10,88,1,0,2,1,60
Entire home/apt,4,24,15,4.5,2,1,54
Entire home/apt,10,82,67,5,4,1,46
Entire home/apt,12,1,24,4.5,6,3,50
Entire home/apt,10,87,0,0,4,0,60
Entire home/apt,10,75,0,0,1,3,60
Entire home/apt,10,1,60,4.5,4,2,60
Entire home/apt,10,66,73,5,4,1,47
Entire home/apt,4,19,43,5,3,0,47
Entire home/apt,4,18,20,4.5,2,1,53
Entire home/apt,12,1,24,4.5,3,0,54
Entire home/apt,10,35,14,5,6,2,60
Entire home/apt,10,82,2,0,4,0,60
Entire home/apt,4,6,15,4.5,4,1,47
Entire home/apt,10,3,15,5,4,1,50
Entire home/apt,10,89,24,4.5,3,2,60
Entire home/apt,12,5,13,4.5,2,1,45
Entire home/apt,4,10,18,4.5,3,0,47
Entire home/apt,10,83,9,4,2,1,60
Entire home/apt,2,7,2,0,4,1,43
Entire home/apt,2,11,12,4.5,6,2,56
Entire home/apt,10,82,3,3.5,4,0,60
Entire home/apt,10,55,0,0,4,0,60
Entire home/apt,10,86,26,5,2,1,56
